Group,Metric Name,Time,Value
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.886741902550423,103767467503325
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.888688842527117,103767467693856
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.890689827153707,103767467883010
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.892688547395634,103767468073020
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.894740851395007,103767468260537
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.896687180188229,103767468450028
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.898688194873024,103767468638967
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.900687897016267,103767468830003
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.902738517756243,103767469018759
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.90468592864479,103767469208296
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.906707222597548,103767469398704
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.908742884371582,103767469588210
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.910742075525365,103767469777471
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.912679206508315,103767469968736
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.91469223445511,103767470159099
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.91674100160587,103767470349370
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.918742206659287,103767470539136
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.920678145333499,103767470728136
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.92268839790617,103767470918239
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.924687138186899,103767471107500
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.926740043350343,103767471297755
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.92868144259819,103767471488776
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.930688348690872,103767471679827
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.932687830407287,103767471870832
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.934742739450963,103767472058349
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.93668028122936,103767472244091
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.93868905093066,103767472430766
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.940690887206351,103767472619033
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.942742960759496,103767472810818
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.944680352246877,103767473002084
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.946691025634397,103767473191727
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.948690617564226,103767473379994
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.950742540826354,103767473570004
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.952681284932893,103767473759755
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.954694262782683,103767473950148
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.956691379920423,103767474140159
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.958744034598835,103767474328930
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.960683490082857,103767474519201
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.962692570385592,103767474708554
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.96469018849339,103767474898335
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.96674528790569,103767475087611
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.968684182303244,103767475279213
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.97068932498132,103767475470479
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.972693004826827,103767475660244
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.974749557052293,103767475849750
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.976687459529133,103767476039118
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.978691991023739,103767476229420
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.980691733244585,103767476418941
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.98274293510983,103767476609242
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.98468864270018,103767476798381
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.986692542972511,103767476982394
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.988694589655626,103767477164143
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.990746062044702,103767477346381
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.992688653601288,103767477528420
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.994693054843678,103767477711669
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.996694770886554,103767477893417
MPI Rank 0,A2rocm_smi:::energy_count:device=0,15.998745571975752,103767478075885
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.000686931145992,103767478258674
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.00269371700586,103767478439168
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.004691435307674,103767478620657
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.006745091926202,103767478803385
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.008687753618595,103767478986357
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.010745758657233,103767479166591
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.01269522352302,103767479349840
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.014746194942038,103767479531833
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.016688696324014,103767479714087
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.01869607332855,103767479895560
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.020701737015486,103767480076804
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.022745444368656,103767480256288
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.02469356663469,103767480438052
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.026695012153734,103767480619785
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.028695826450505,103767480802513
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.03074736897539,103767480984507
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.032694078505855,103767481165751
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.034699972639018,103767481348999
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.036697931406458,103767481529967
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.03874921342691,103767481712450
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.040693047389244,103767481892455
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.04269311023093,103767482073209
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.044694505652966,103767482255937
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.046745927945036,103767482438695
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.04869357929921,103767482620719
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.050696968582084,103767482800449
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.052694747000302,103767482981432
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.05474857394865,103767483162921
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.056692948958645,103767483345909
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.05869577715505,103767483527658
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.0606964111026,103767483708886
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.06274576939803,103767483890359
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.06469300995676,103767484071420
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.066754952620055,103767484253658
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.068692654708872,103767484435636
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.070751421222,103767484617109
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.07269441355463,103767484798858
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.074697572391276,103767484980836
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.076699128123735,103767485163335
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.078752814800467,103767485344578
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.080698061498364,103767485526847
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.082697673466996,103767485709086
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.084699750208312,103767485891064
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.08675279564337,103767486071527
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.088691750157334,103767486254026
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.090697514038283,103767486436264
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.092700702933133,103767486616758
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.094758076749496,103767486799027
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.096691290146588,103767486982275
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.098698687189927,103767487161484
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.100698760051014,103767487343983
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.102753649055884,103767487525486
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.104690579650814,103767487707465
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.10669933933271,103767487888418
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.108714361140336,103767488069141
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.11074935161449,103767488248503
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.112691762821857,103767488430497
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.114700111708306,103767488612230
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.116698661620415,103767488794468
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.11875818960803,103767488977732
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.12069440882547,103767489157966
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.122699421251333,103767489339454
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.12470094692559,103767489522182
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.126759302643265,103767489704696
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.128697535760345,103767489887439
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.130701676498305,103767490069188
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.1327009778655,103767490249192
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.134758742438507,103767490429503
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.13669252694147,103767490611971
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.13869917252972,103767490793215
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.140700618048765,103767490975223
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.142757220371237,103767491158517
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.144719810652557,103767491347534
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.146699263586036,103767491534285
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.148699085962093,103767491720808
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.15075785247522,103767491911492
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.152698179647142,103767492098228
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.15470335238342,103767492291008
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.156698856397576,103767492482549
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.15875616007813,103767492671947
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.160699493070403,103767492861469
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.162700658046216,103767493049506
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.164698286173415,103767493238002
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.16675637136726,103767493427125
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.168690887286505,103767493617396
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.170699135978943,103767493805907
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.17270091213823,103767493996989
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.174752144061674,103767494190289
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.17670603750278,103767494378280
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.178701691807948,103767494568551
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.18070222556149,103767494759480
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.182753607775954,103767494947486
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.184706399082927,103767495137007
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.186705870779942,103767495326299
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.188703609120555,103767495514657
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.190755011373824,103767495703688
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.19271063817133,103767495894464
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.194702394929447,103767496082731
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.19670203695628,103767496272542
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.198754601460085,103767496459799
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.20074361290228,103767496650590
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.20270072257116,103767496841871
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.20470247869164,103767497033197
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.206755193486458,103767497222718
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.208705520020747,103767497412989
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.210702366634656,103767497603000
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.212700585906525,103767497791404
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.214754062175835,103767497980650
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.216696693810025,103767498169391
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.218701866546304,103767498357412
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.220702590668466,103767498548448
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.22275474437682,103767498736225
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.224702285517584,103767498926236
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.22670320000837,103767499115022
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.22870385399472,103767499303702
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.23075434448248,103767499491219
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.232746351725627,103767499681490
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.234703090676664,103767499871531
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.236703454100383,103767500059644
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.23875590839077,103767500249426
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.240703730074767,103767500437661
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.242705285807226,103767500627550
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.244705208377294,103767500816811
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.246756300029123,103767501004098
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.248704772974197,103767501192625
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.250705226572524,103767501382712
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.252702664331103,103767501569739
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.254756320949635,103767501759520
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.256703270945728,103767501946517
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.25870399506789,103767502134952
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.260705450606338,103767502322208
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.262757193519242,103767502511240
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.26470732968491,103767502701771
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.26670514818073,103767502891124
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.268705952458102,103767503080400
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.270755330792333,103767503270181
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.27270753095464,103767503459962
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.274706130963754,103767503648856
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.276709610421236,103767503837383
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.278755021072605,103767504027669
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.280705447800905,103767504217940
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.28270759467803,103767504406879
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.284710302641624,103767504593616
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.286759400432622,103767504782617
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.288707071825602,103767504972168
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.290708056452193,103767505161567
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.292706235646456,103767505350094
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.294756185086555,103767505539844
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.296707413366946,103767505727591
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.2987097906903,103767505914511
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.300707458895108,103767506105791
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.30275893128418,103767506293568
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.30470654256075,103767506483472
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.306707527187346,103767506671249
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.308709593909263,103767506858001
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.310761988083247,103767507046512
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.312710180485084,103767507235650
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.31470846989276,103767507424651
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.316707600930137,103767507612413
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.318759043261007,103767507801949
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.320708057253743,103767507990338
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.32270840063866,103767508181864
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.32470765190885,103767508372165
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.326759545112775,103767508560676
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.328708779532334,103767508751299
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.330710425439403,103767508941340
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.33271066863031,103767509128077
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.33476115911807,103767509316864
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.33671176619559,103767509505528
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.338711127679193,103767509694269
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.340709296854055,103767509883775
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.342760027807444,103767510073311
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.344710274186525,103767510261470
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.346712270772635,103767510450716
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.348709638395402,103767510640467
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.350761842200765,103767510828611
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.352709263108714,103767511016128
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.354710838879974,103767511205878
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.35671023042178,103767511393915
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.358762804944984,103767511582549
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.360710025464908,103767511771336
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.36271246290467,103767511959097
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.364708668276904,103767512147884
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.369577175459472,103767512619812
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.371735073927752,103767512809594
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.373750857209867,103767512998350
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.37581792980656,103767513187442
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.377741965432183,103767513377224
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.37973550564371,103767513567494
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.381751499333248,103767513756495
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.38377564881534,103767513945634
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.385748959855906,103767514136425
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.38773357278099,103767514324951
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.389747542551493,103767514515222
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.391767203341864,103767514704101
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.39374727747822,103767514895106
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.3957335937015,103767515083633
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.39774830490769,103767515272909
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.399767945659256,103767515463486
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.401748841386507,103767515654506
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.403733574544404,103767515844012
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.40574934780712,103767516032768
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.407766654038213,103767516221188
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.40975119682749,103767516411214
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.41177567694982,103767516599740
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.413753897496957,103767516790164
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.41576408995322,103767516979945
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.41775104741818,103767517169191
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.41973608115811,103767517359202
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.421750571937476,103767517547575
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.423760042996857,103767517735582
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.42574996620456,103767517924368
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.427737083979935,103767518112145
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.429748438686737,103767518301498
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.431762448534844,103767518489765
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.433752512014163,103767518678521
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.435735371544045,103767518868057
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.437752868143757,103767519056262
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.439758030860638,103767519245783
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.441749096280073,103767519436314
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.443733148118692,103767519625591
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.445751847046548,103767519813459
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.447761869172993,103767520004985
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.449750149198902,103767520194995
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.451737908215954,103767520384517
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.453754262603937,103767520573196
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.45576222073374,103767520764247
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.457756372128735,103767520951535
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.45974133573286,103767521141056
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.46175330162313,103767521330210
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.463761700606586,103767521518461
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.465754329052604,103767521708762
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.46776899016179,103767521900303
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.469755266307466,103767522090206
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.471764607114633,103767522278458
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.47375489102078,103767522466969
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.475740225342744,103767522657133
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.477754415540076,103767522848918
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.479760439925453,103767523040964
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.481754280719013,103767523230714
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.483738462809846,103767523420052
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.48575404570394,103767523610078
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.487762374551586,103767523799828
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.489754822648383,103767523986091
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.49176880243829,103767524173164
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.493756060485282,103767524363435
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.495764509565742,103767524552726
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.497754773433083,103767524742997
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.499763202474742,103767524932870
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.501755339970103,103767525122636
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.503742577978294,103767525310902
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.505758040639574,103767525499429
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.507764525917406,103767525686364
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.509756833742586,103767525873851
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.511746646736874,103767526063127
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.513760436158158,103767526253428
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.515771169662088,103767526443317
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.51775508122909,103767526633848
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.519745044514394,103767526822864
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.521759996186216,103767527012155
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.523770890000563,103767527199565
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.52575177570841,103767527388581
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.527741879265335,103767527579097
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.529754286009258,103767527768832
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.53178848495072,103767527957527
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.533767046157497,103767528147828
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.535748593145822,103767528334565
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.537762442683515,103767528525861
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.539805899551656,103767528716927
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.541758740955636,103767528909218
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.54377381286027,103767529098984
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.545761892498156,103767529288245
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.547771944682808,103767529480091
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.54975855146872,103767529672902
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.551744717400986,103767529864687
MPI Rank 0,A2rocm_smi:::energy_count:device=0,16.55376366681387,103767530057773
